trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
870,False,"{'a': 0.6, 'e': 0.056500000000003964}",25,16,14.3709323209792,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.6, 'e': 0.05645000000000396}",25,13,-62.36558314145905,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
872,False,"{'a': 0.6, 'e': 0.05640000000000396}",30,13,33.044310113746306,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.6, 'e': 0.05635000000000396}",30,22,14.255676015032567,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.6, 'e': 0.05630000000000396}",30,14,32.5101711194911,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.6, 'e': 0.05625000000000396}",20,7,21.985841857605166,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.6, 'e': 0.056200000000003955}",20,6,14.783511007550251,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
877,False,"{'a': 0.6, 'e': 0.056150000000003954}",30,24,9.837603627540261,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.6, 'e': 0.05610000000000395}",30,23,14.428253511481723,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.6, 'e': 0.05605000000000395}",20,16,6.2292021597903675,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.6, 'e': 0.05600000000000395}",25,13,23.976243147255055,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.6, 'e': 0.05595000000000395}",30,24,11.336986289612776,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.6, 'e': 0.05590000000000395}",20,13,14.409110360330788,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.6, 'e': 0.055850000000003945}",20,12,17.997781363537467,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.6, 'e': 0.055800000000003944}",20,13,11.926066593085118,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.6, 'e': 0.05575000000000394}",20,12,13.923714136919006,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.6, 'e': 0.05570000000000394}",20,2,26.42998837695747,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.6, 'e': 0.05565000000000394}",20,9,16.78092360932027,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.6, 'e': 0.05560000000000394}",30,8,40.13538441054467,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.6, 'e': 0.055550000000003937}",20,0,32.15469263754262,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
890,False,"{'a': 0.6, 'e': 0.055500000000003935}",20,12,15.643772926737888,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.6, 'e': 0.055450000000003934}",20,2,31.905768123014482,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.6, 'e': 0.05540000000000393}",20,11,13.865081775406303,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.6, 'e': 0.05535000000000393}",25,0,24.39207524267569,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
894,False,"{'a': 0.6, 'e': 0.05530000000000393}",25,11,28.35140082393869,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.6, 'e': 0.05525000000000393}",20,0,33.11477472347461,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
896,False,"{'a': 0.6, 'e': 0.055200000000003926}",30,15,26.765126330469588,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.6, 'e': 0.055150000000003925}",35,5,52.33195141003614,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.6, 'e': 0.055100000000003924}",20,6,5.4898112706112006,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
899,False,"{'a': 0.6, 'e': 0.05505000000000392}",20,6,-15.785768858256608,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
900,False,"{'a': 0.6, 'e': 0.05500000000000392}",25,18,12.542260186331134,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.6, 'e': 0.05495000000000392}",20,11,15.758021819212235,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.6, 'e': 0.05490000000000392}",25,2,38.803861420798356,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.6, 'e': 0.054850000000003916}",20,12,11.314028230706992,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.6, 'e': 0.054800000000003915}",20,13,1.7040555549750642,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
905,False,"{'a': 0.6, 'e': 0.054750000000003914}",35,23,22.47457458349359,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.6, 'e': 0.05470000000000391}",25,2,37.45062020173696,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.6, 'e': 0.05465000000000391}",35,23,14.44069152640473,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.6, 'e': 0.05460000000000391}",20,0,32.811313133394215,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
909,False,"{'a': 0.6, 'e': 0.05455000000000391}",25,8,20.686369449887003,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.6, 'e': 0.054500000000003906}",20,16,9.02012757453329,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.6, 'e': 0.054450000000003905}",25,11,29.261179461768833,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.6, 'e': 0.054400000000003904}",25,10,26.372865151215922,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.6, 'e': 0.0543500000000039}",25,11,25.813957461176653,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.6, 'e': 0.0543000000000039}",20,13,13.685457817516713,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.6, 'e': 0.0542500000000039}",35,24,23.603522292576887,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.6, 'e': 0.0542000000000039}",35,27,17.002736324105445,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.6, 'e': 0.054150000000003896}",25,15,22.409393314732355,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.6, 'e': 0.054100000000003895}",30,12,35.61196787141583,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.6, 'e': 0.054050000000003894}",25,13,22.800984678701784,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.6, 'e': 0.05400000000000389}",30,10,5.159353248649534,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
921,False,"{'a': 0.6, 'e': 0.05395000000000389}",25,17,14.288412400157744,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.6, 'e': 0.05390000000000389}",25,8,16.820994922867776,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
923,False,"{'a': 0.6, 'e': 0.05385000000000389}",25,16,18.174726331746314,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.6, 'e': 0.053800000000003886}",30,17,23.051387712310444,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.6, 'e': 0.053750000000003885}",20,13,13.15173855608486,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.6, 'e': 0.053700000000003884}",20,2,20.54476503792526,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
927,False,"{'a': 0.6, 'e': 0.05365000000000388}",20,12,16.532626654333647,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.6, 'e': 0.05360000000000388}",25,11,27.366030031339136,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.6, 'e': 0.05355000000000388}",20,4,11.609892084211385,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
930,False,"{'a': 0.6, 'e': 0.05350000000000388}",25,12,20.497731272971087,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.6, 'e': 0.053450000000003876}",20,10,18.553795830806628,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.6, 'e': 0.053400000000003875}",20,10,14.379383936192836,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.6, 'e': 0.053350000000003873}",20,12,13.829102064295634,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.6, 'e': 0.05330000000000387}",35,22,24.81289073977477,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.6, 'e': 0.05325000000000387}",30,24,10.848170135606711,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.6, 'e': 0.05320000000000387}",25,14,21.195404726819618,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.6, 'e': 0.05315000000000387}",20,10,18.517951095522506,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.6, 'e': 0.053100000000003866}",30,23,10.554413750363324,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.6, 'e': 0.053050000000003865}",20,14,10.4379149142747,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.6, 'e': 0.05300000000000386}",20,11,14.954540626811005,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.6, 'e': 0.05295000000000386}",25,9,34.0389496968942,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.6, 'e': 0.05290000000000386}",20,16,6.959391365389924,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.6, 'e': 0.05285000000000386}",20,3,16.292737411200793,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
944,False,"{'a': 0.6, 'e': 0.05280000000000386}",30,10,36.1233028919695,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.6, 'e': 0.052750000000003856}",30,13,17.991002811016102,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
946,False,"{'a': 0.6, 'e': 0.052700000000003855}",20,8,18.165937350799403,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.6, 'e': 0.05265000000000385}",25,15,21.95488114411767,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.6, 'e': 0.05260000000000385}",20,16,8.16090948439602,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.6, 'e': 0.05255000000000385}",20,15,9.067671339651657,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.6, 'e': 0.05250000000000385}",25,16,18.09866307517759,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.6, 'e': 0.05245000000000385}",30,13,31.392384570030092,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.6, 'e': 0.052400000000003846}",35,27,18.246690395870605,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.6, 'e': 0.052350000000003845}",30,21,18.586796927481707,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.6, 'e': 0.05230000000000384}",20,10,19.654682852045205,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.6, 'e': 0.05225000000000384}",35,25,20.408477943067567,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.6, 'e': 0.05220000000000384}",20,13,14.722240410624847,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.6, 'e': 0.05215000000000384}",25,13,18.53082770711527,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.6, 'e': 0.05210000000000384}",20,2,32.28799014625381,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.6, 'e': 0.052050000000003836}",30,12,27.97700786877817,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.6, 'e': 0.052000000000003835}",30,19,10.33655188917838,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
961,False,"{'a': 0.6, 'e': 0.05195000000000383}",20,6,14.557002416973368,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
962,False,"{'a': 0.6, 'e': 0.05190000000000383}",25,7,30.932034652726827,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.6, 'e': 0.05185000000000383}",25,10,21.958030114221128,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.6, 'e': 0.05180000000000383}",20,6,24.42156838816261,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.6, 'e': 0.05175000000000383}",20,16,6.925278551645783,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.6, 'e': 0.051700000000003826}",25,18,12.333566578232759,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.6, 'e': 0.051650000000003825}",30,12,34.235710799596674,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.6, 'e': 0.05160000000000382}",20,9,18.07767383922247,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.6, 'e': 0.05155000000000382}",25,15,16.453730205920994,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.6, 'e': 0.05150000000000382}",25,0,40.7410346237194,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
971,False,"{'a': 0.6, 'e': 0.05145000000000382}",25,11,29.296313949308633,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.6, 'e': 0.05140000000000382}",25,13,22.939857142338962,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.6, 'e': 0.051350000000003816}",20,11,18.72253271716629,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.6, 'e': 0.051300000000003815}",20,14,13.969304639041725,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.6, 'e': 0.05125000000000381}",20,7,13.957655296084349,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
976,False,"{'a': 0.6, 'e': 0.05120000000000381}",20,15,-0.36281566584332015,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.6, 'e': 0.05115000000000381}",25,17,14.97136643981914,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.6, 'e': 0.05110000000000381}",25,11,13.918037311881466,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
979,False,"{'a': 0.6, 'e': 0.05105000000000381}",20,13,14.744404744087804,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.6, 'e': 0.051000000000003806}",20,6,21.344640215784423,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.6, 'e': 0.050950000000003805}",20,15,8.626983660479972,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.6, 'e': 0.0509000000000038}",30,19,17.61718375511958,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.6, 'e': 0.0508500000000038}",25,0,38.25472946690961,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
984,False,"{'a': 0.6, 'e': 0.0508000000000038}",25,16,18.38520493341086,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.6, 'e': 0.0507500000000038}",25,12,-11.361052304144163,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
986,False,"{'a': 0.6, 'e': 0.0507000000000038}",30,21,17.19570084796856,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.6, 'e': 0.050650000000003796}",20,11,14.727591791647617,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.6, 'e': 0.050600000000003795}",20,13,-9.937150964714023,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
989,False,"{'a': 0.6, 'e': 0.05055000000000379}",20,10,20.261481260650303,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.6, 'e': 0.05050000000000379}",30,17,24.190288407770602,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.6, 'e': 0.05045000000000379}",30,21,15.34116463658776,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.6, 'e': 0.05040000000000379}",25,12,26.57181737453883,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.6, 'e': 0.05035000000000379}",20,10,17.702434991225815,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.6, 'e': 0.050300000000003786}",20,13,3.911081976866381,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
995,False,"{'a': 0.6, 'e': 0.050250000000003785}",30,24,14.341829906342548,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.6, 'e': 0.05020000000000378}",20,9,21.08500344762698,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.6, 'e': 0.05015000000000378}",30,19,22.460362988229615,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.6, 'e': 0.05010000000000378}",20,12,15.115204248520381,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.6, 'e': 0.05005000000000378}",25,2,34.77618673970944,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.6, 'e': 0.05000000000000378}",25,5,23.461499882613232,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1001,False,"{'a': 0.6, 'e': 0.049950000000003776}",20,0,30.959424926047962,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,9,20.063477355273314,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,12,15.230336421138716,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,15,20.139188490493737,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,12,15.949326495680737,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,17,15.90640173621796,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,16,15.361308900441621,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,14,22.124802622121074,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,12,16.7181509302149,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",30,1,48.858080455727695,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,16,6.442258122390031,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,6,25.339170483474533,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",25,5,39.122620956020675,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",25,15,19.52320497652196,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,6,25.706641764311048,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",30,21,14.601810932181694,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,14,12.677086128575963,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",20,14,8.815357388742727,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",20,13,12.788021853723054,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",30,17,24.831463424012078,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",20,15,8.266628686698231,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",20,15,10.306302127910376,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",20,8,24.28229843336481,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",20,15,9.483408624293192,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",30,20,19.93238191512412,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",20,14,9.849965390488304,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",20,9,22.010082143009683,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",20,16,8.131296424025148,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",25,12,24.047092223191136,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",25,15,21.967717597290235,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",20,0,29.644107302978917,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
31,True,"{'a': 0, 'e': 0}",20,16,7.105093632706987,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",20,14,8.8653782820842,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",35,27,17.598486240190347,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",25,7,33.57432045869909,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",30,7,39.081863637601266,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0}",25,4,39.384432393387726,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",20,5,25.740059884536947,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
